Student.id,GPA,Achievement,Organization,Recommendation,Work.experience,Status
006359,3.81,1,TRUE,TRUE,FALSE,y
006360,3.86,3,FALSE,TRUE,FALSE,y
006361,3.93,2,TRUE,TRUE,FALSE,y
006362,3.44,0,FALSE,FALSE,FALSE,n
006363,3.58,1,FALSE,TRUE,TRUE,n
006364,3.55,0,FALSE,FALSE,TRUE,n
006365,4,5,TRUE,TRUE,TRUE,y
006366,3.4,0,FALSE,FALSE,FALSE,n
006367,3.92,3,TRUE,TRUE,TRUE,y
006368,3.41,0,TRUE,FALSE,FALSE,n
006369,3.56,1,TRUE,FALSE,TRUE,n
006370,3.8,4,FALSE,TRUE,TRUE,y
006371,3.89,3,FALSE,TRUE,FALSE,y
006372,3.93,2,TRUE,TRUE,TRUE,y
006373,3.65,0,TRUE,FALSE,TRUE,n
006374,3.87,4,FALSE,TRUE,FALSE,y
006375,3.72,5,FALSE,TRUE,TRUE,y
006376,3.45,0,FALSE,FALSE,FALSE,n
006377,3.59,0,FALSE,FALSE,TRUE,n
006378,3.39,1,FALSE,TRUE,FALSE,n
006379,3.44,1,TRUE,FALSE,FALSE,n
006380,3.86,5,FALSE,TRUE,TRUE,y
006381,3.64,0,FALSE,FALSE,FALSE,n
006382,3.91,4,TRUE,TRUE,FALSE,y
006383,3.44,0,FALSE,FALSE,FALSE,n
006384,3.94,4,FALSE,TRUE,TRUE,y
006385,3.45,1,TRUE,FALSE,FALSE,n
006386,3.36,0,FALSE,FALSE,TRUE,n
006387,3.41,1,TRUE,FALSE,FALSE,n
006388,3.5,0,FALSE,TRUE,FALSE,n
006389,3.82,1,TRUE,TRUE,FALSE,y
006390,3.64,0,FALSE,FALSE,TRUE,n
006391,3.5,1,FALSE,FALSE,FALSE,n
006392,3.56,0,FALSE,FALSE,FALSE,n
006393,3.34,1,FALSE,FALSE,FALSE,n
006394,3.62,1,FALSE,FALSE,TRUE,n
006395,3.62,0,TRUE,FALSE,FALSE,n
006396,3.56,0,FALSE,FALSE,FALSE,n
006397,3.36,0,FALSE,FALSE,FALSE,n
006398,3.44,0,TRUE,FALSE,FALSE,n
006399,3.47,0,FALSE,FALSE,FALSE,n
006400,3.51,1,FALSE,TRUE,TRUE,n
006401,3.49,1,FALSE,FALSE,FALSE,n
006402,3.68,1,TRUE,TRUE,TRUE,y
006403,3.38,0,TRUE,FALSE,TRUE,n
006404,3.44,0,TRUE,TRUE,TRUE,n
006405,3.31,1,TRUE,TRUE,FALSE,n
006406,3.48,0,TRUE,FALSE,TRUE,n
006407,3.6,1,FALSE,TRUE,FALSE,n
006408,3.32,1,FALSE,TRUE,TRUE,n
006409,3.31,1,FALSE,FALSE,TRUE,n
006410,3.53,1,TRUE,FALSE,TRUE,n
006411,3.69,2,TRUE,TRUE,FALSE,y
006412,3.91,2,TRUE,TRUE,TRUE,y
006413,3.58,0,FALSE,FALSE,TRUE,n
006414,3.89,4,FALSE,TRUE,TRUE,y
006415,3.48,0,TRUE,FALSE,TRUE,n
006416,3.68,4,FALSE,TRUE,FALSE,y
006417,3.58,1,FALSE,FALSE,TRUE,n
006418,3.46,1,TRUE,FALSE,TRUE,n
006419,3.73,5,TRUE,TRUE,FALSE,y
006420,3.75,4,FALSE,TRUE,TRUE,y
006421,3.73,5,TRUE,TRUE,TRUE,y
006422,3.56,1,TRUE,FALSE,FALSE,n
006423,3.53,0,FALSE,TRUE,TRUE,n
006424,3.52,1,TRUE,FALSE,TRUE,n
006425,3.72,5,FALSE,TRUE,TRUE,y
006426,3.64,1,FALSE,FALSE,FALSE,n
006427,3.53,0,TRUE,FALSE,FALSE,n
006428,3.58,1,FALSE,FALSE,FALSE,n
006429,3.42,1,FALSE,FALSE,FALSE,n
006430,3.87,3,FALSE,TRUE,FALSE,y
006431,3.35,0,TRUE,FALSE,TRUE,n
006432,3.38,0,FALSE,FALSE,TRUE,n
006433,3.8,5,FALSE,TRUE,FALSE,y
006434,3.98,2,FALSE,TRUE,TRUE,y
006435,3.76,2,TRUE,TRUE,FALSE,y
006436,3.7,3,FALSE,TRUE,FALSE,y
006437,3.6,1,TRUE,FALSE,TRUE,n
006438,3.73,1,FALSE,TRUE,FALSE,y
006439,3.45,0,FALSE,FALSE,FALSE,n
006440,3.86,1,TRUE,TRUE,TRUE,y
006441,3.58,0,FALSE,TRUE,FALSE,n
006442,3.58,1,TRUE,FALSE,TRUE,n
006443,3.95,5,TRUE,TRUE,FALSE,y
006444,3.36,0,TRUE,FALSE,TRUE,n
006445,3.52,1,TRUE,TRUE,FALSE,n
006446,3.9,4,FALSE,TRUE,TRUE,y
006447,3.69,1,FALSE,TRUE,TRUE,y
006448,3.79,1,FALSE,TRUE,TRUE,y
006449,3.61,1,FALSE,TRUE,FALSE,n
006450,3.35,0,TRUE,FALSE,TRUE,n
006451,3.93,2,FALSE,TRUE,TRUE,y
006452,3.52,0,FALSE,TRUE,TRUE,n
006453,3.46,1,TRUE,FALSE,FALSE,n
006454,3.78,1,FALSE,TRUE,TRUE,y
006455,3.91,4,FALSE,TRUE,TRUE,y
006456,3.35,0,TRUE,FALSE,FALSE,n
006457,3.99,2,FALSE,TRUE,FALSE,y
006458,3.63,1,TRUE,FALSE,TRUE,n
006459,3.51,0,TRUE,FALSE,FALSE,n
006460,3.82,1,TRUE,TRUE,FALSE,y
006461,3.47,1,TRUE,TRUE,FALSE,n
006462,3.35,1,TRUE,FALSE,TRUE,n
006463,3.53,1,TRUE,FALSE,FALSE,n
006464,3.58,0,TRUE,FALSE,FALSE,n
006465,3.8,3,TRUE,TRUE,TRUE,y
006466,3.65,5,FALSE,TRUE,TRUE,y
006467,3.97,1,FALSE,TRUE,TRUE,y
006468,3.76,4,TRUE,TRUE,FALSE,y
006469,3.98,4,FALSE,TRUE,FALSE,y
006470,3.97,3,TRUE,TRUE,TRUE,y
006471,3.53,0,TRUE,FALSE,TRUE,n
006472,3.6,1,TRUE,TRUE,TRUE,n
006473,3.53,0,TRUE,TRUE,TRUE,n
006474,3.53,0,TRUE,FALSE,TRUE,n
006475,3.36,0,FALSE,FALSE,TRUE,n
006476,3.45,1,FALSE,FALSE,FALSE,n
006477,3.81,3,FALSE,TRUE,FALSE,y
006478,3.93,5,TRUE,TRUE,TRUE,y
006479,3.78,4,FALSE,TRUE,TRUE,y
006480,3.34,1,TRUE,TRUE,FALSE,n
006481,3.65,1,TRUE,FALSE,TRUE,n
006482,3.82,1,TRUE,TRUE,TRUE,y
006483,3.86,4,TRUE,TRUE,TRUE,y
006484,3.82,5,FALSE,TRUE,TRUE,y
006485,3.41,1,FALSE,FALSE,FALSE,n
006486,3.58,1,FALSE,TRUE,TRUE,n
006487,3.34,0,FALSE,FALSE,TRUE,n
006488,3.94,5,TRUE,TRUE,TRUE,y
006489,3.45,0,TRUE,FALSE,TRUE,n
006490,3.87,3,TRUE,TRUE,FALSE,y
006491,3.42,0,FALSE,TRUE,FALSE,n
006492,3.61,0,FALSE,FALSE,FALSE,n
006493,3.89,1,FALSE,TRUE,FALSE,y
006494,3.82,2,TRUE,TRUE,TRUE,y
006495,3.85,4,FALSE,FALSE,TRUE,y
006496,3.65,4,TRUE,TRUE,FALSE,y
006497,3.34,1,TRUE,FALSE,FALSE,n
006498,3.46,0,FALSE,TRUE,TRUE,n
006499,3.59,0,TRUE,FALSE,FALSE,n
006500,3.35,0,FALSE,FALSE,FALSE,n
006501,3.31,0,TRUE,FALSE,FALSE,n
006502,3.66,4,TRUE,TRUE,FALSE,y
006503,3.47,1,TRUE,FALSE,FALSE,n
006504,3.5,0,FALSE,FALSE,TRUE,n
006505,3.67,3,FALSE,TRUE,FALSE,y
006506,3.48,0,FALSE,FALSE,TRUE,n
006507,3.55,1,TRUE,FALSE,FALSE,n
006508,3.94,3,FALSE,TRUE,FALSE,y
006509,3.57,1,TRUE,FALSE,TRUE,n
006510,3.99,4,TRUE,TRUE,TRUE,y
006511,3.59,1,TRUE,FALSE,TRUE,n
006512,3.81,3,TRUE,TRUE,FALSE,y
006513,3.98,5,TRUE,TRUE,TRUE,y
006514,3.38,0,TRUE,TRUE,FALSE,n
006515,3.99,1,FALSE,TRUE,FALSE,y
006516,3.86,4,TRUE,TRUE,FALSE,y
006517,3.37,0,FALSE,FALSE,TRUE,n
006518,3.63,1,TRUE,TRUE,TRUE,n
006519,3.67,3,TRUE,TRUE,TRUE,y
006520,3.44,1,FALSE,FALSE,TRUE,n
006521,3.88,4,TRUE,TRUE,FALSE,y
006522,3.67,2,TRUE,TRUE,TRUE,y
006523,3.31,0,TRUE,TRUE,TRUE,n
006524,3.67,2,FALSE,TRUE,TRUE,y
006525,3.41,0,TRUE,FALSE,FALSE,n
006526,3.54,0,TRUE,TRUE,FALSE,n
006527,3.64,1,TRUE,FALSE,TRUE,n
006528,3.73,5,FALSE,TRUE,FALSE,y
006529,3.56,0,FALSE,FALSE,FALSE,n
006530,3.84,5,FALSE,TRUE,FALSE,y
006531,3.97,4,TRUE,TRUE,FALSE,y
006532,3.62,0,FALSE,FALSE,TRUE,n
006533,3.44,1,FALSE,TRUE,FALSE,n
006534,3.37,1,FALSE,FALSE,FALSE,n
006535,3.61,1,TRUE,FALSE,TRUE,n
006536,3.52,1,FALSE,TRUE,FALSE,n
006537,3.45,1,FALSE,FALSE,FALSE,n
006538,3.65,1,TRUE,FALSE,TRUE,n
006539,3.86,4,TRUE,TRUE,FALSE,y
006540,3.91,2,FALSE,TRUE,FALSE,y
006541,3.45,1,FALSE,FALSE,TRUE,n
006542,3.34,0,FALSE,FALSE,FALSE,n
006543,3.53,0,TRUE,FALSE,TRUE,n
006544,3.82,3,FALSE,TRUE,TRUE,y
006545,3.37,1,TRUE,FALSE,TRUE,n
006546,3.39,1,FALSE,FALSE,FALSE,n
006547,3.32,1,FALSE,TRUE,TRUE,n
006548,3.92,4,FALSE,TRUE,TRUE,y
006549,3.9,4,TRUE,TRUE,TRUE,y
006550,3.89,2,TRUE,FALSE,TRUE,y
006551,3.42,1,FALSE,FALSE,TRUE,n
006552,3.4,0,FALSE,FALSE,TRUE,n
006553,3.77,3,FALSE,TRUE,FALSE,y
006554,3.58,0,FALSE,TRUE,TRUE,n
006555,3.85,3,TRUE,TRUE,TRUE,y
006556,3.62,0,FALSE,FALSE,FALSE,n
006557,3.75,1,TRUE,TRUE,TRUE,y
006558,3.42,1,FALSE,FALSE,TRUE,n
006559,3.8,3,FALSE,TRUE,FALSE,y
006560,3.66,3,FALSE,TRUE,TRUE,y
006561,3.66,3,FALSE,TRUE,FALSE,y
006562,3.58,0,TRUE,FALSE,TRUE,n
006563,3.95,5,FALSE,TRUE,FALSE,y
006564,3.52,0,TRUE,TRUE,TRUE,n
006565,3.93,2,TRUE,TRUE,TRUE,y
006566,3.64,0,TRUE,TRUE,FALSE,n
006567,3.39,1,TRUE,FALSE,TRUE,n
006568,3.6,0,FALSE,TRUE,TRUE,n
006569,3.58,0,TRUE,FALSE,TRUE,n
006570,3.77,2,FALSE,TRUE,TRUE,y
006571,3.64,0,TRUE,FALSE,FALSE,n
006572,3.52,0,TRUE,FALSE,TRUE,n
006573,3.41,0,FALSE,TRUE,FALSE,n
006574,3.56,1,TRUE,TRUE,TRUE,n
006575,4,5,TRUE,TRUE,FALSE,y
006576,3.95,1,TRUE,TRUE,FALSE,y
006577,3.98,5,TRUE,TRUE,TRUE,y
006578,3.37,0,FALSE,FALSE,TRUE,n
006579,3.84,1,TRUE,TRUE,TRUE,y
006580,3.69,2,FALSE,TRUE,TRUE,y
006581,3.33,1,TRUE,FALSE,FALSE,n
006582,3.51,1,FALSE,FALSE,TRUE,n
006583,3.47,0,FALSE,FALSE,FALSE,n
006584,3.53,0,TRUE,FALSE,FALSE,n
006585,3.72,3,FALSE,TRUE,FALSE,y
006586,3.43,0,FALSE,FALSE,FALSE,n
006587,3.76,2,FALSE,TRUE,TRUE,y
006588,3.77,1,TRUE,TRUE,FALSE,y
006589,3.72,1,FALSE,TRUE,TRUE,y
006590,3.66,5,FALSE,TRUE,FALSE,y
006591,3.61,0,FALSE,FALSE,FALSE,n
006592,3.43,0,TRUE,FALSE,TRUE,n
006593,4,4,FALSE,TRUE,FALSE,y
006594,3.82,2,TRUE,TRUE,TRUE,y
006595,3.96,4,TRUE,TRUE,FALSE,y
006596,3.51,0,FALSE,FALSE,FALSE,n
006597,3.34,1,FALSE,TRUE,FALSE,n
006598,3.95,2,TRUE,TRUE,TRUE,y
006599,3.6,1,TRUE,FALSE,TRUE,n
006600,3.63,1,FALSE,TRUE,FALSE,n
006601,3.92,3,FALSE,TRUE,TRUE,y
006602,3.61,0,TRUE,FALSE,FALSE,n
006603,3.57,0,TRUE,FALSE,FALSE,n
006604,3.65,1,FALSE,TRUE,TRUE,y
006605,3.62,1,TRUE,FALSE,TRUE,n
006606,3.9,5,TRUE,TRUE,FALSE,y
006607,3.92,2,FALSE,TRUE,FALSE,y
006608,3.58,1,TRUE,FALSE,TRUE,n
006609,3.5,0,FALSE,TRUE,TRUE,n
006610,3.48,0,TRUE,TRUE,TRUE,n
006611,3.67,5,FALSE,TRUE,FALSE,y
006612,3.42,0,FALSE,FALSE,FALSE,n
006613,3.87,4,TRUE,TRUE,TRUE,y
006614,3.44,0,TRUE,FALSE,FALSE,n
006615,3.59,1,TRUE,FALSE,FALSE,n
006616,3.44,0,FALSE,TRUE,FALSE,n
006617,3.81,1,FALSE,TRUE,FALSE,y
006618,3.97,1,TRUE,TRUE,TRUE,y
006619,3.7,4,TRUE,TRUE,TRUE,y
006620,3.47,0,TRUE,FALSE,FALSE,n
006621,3.74,4,TRUE,TRUE,FALSE,y
006622,3.77,1,FALSE,TRUE,TRUE,y
006623,3.65,0,TRUE,FALSE,TRUE,n
006624,3.86,1,FALSE,TRUE,FALSE,y
006625,3.68,5,FALSE,TRUE,FALSE,y
006626,3.43,1,FALSE,TRUE,FALSE,n
006627,3.64,1,FALSE,FALSE,TRUE,n
006628,3.96,3,TRUE,TRUE,FALSE,y
006629,3.96,4,TRUE,TRUE,TRUE,y
006630,3.38,0,FALSE,FALSE,FALSE,n
006631,3.42,0,TRUE,TRUE,TRUE,n
006632,3.32,0,FALSE,FALSE,FALSE,n
006633,3.82,1,FALSE,TRUE,TRUE,y
006634,3.42,1,FALSE,TRUE,FALSE,n
006635,3.9,2,TRUE,TRUE,FALSE,y
006636,3.56,0,TRUE,TRUE,TRUE,n
006637,3.86,2,FALSE,TRUE,FALSE,y
006638,3.87,1,FALSE,TRUE,TRUE,y
006639,3.37,0,FALSE,FALSE,TRUE,n
006640,3.6,0,TRUE,TRUE,TRUE,n
006641,3.61,0,FALSE,FALSE,TRUE,n
006642,3.81,5,TRUE,TRUE,TRUE,y
006643,3.39,1,TRUE,FALSE,FALSE,n
006644,3.93,1,TRUE,TRUE,TRUE,y
006645,3.94,4,FALSE,TRUE,FALSE,y
006646,3.32,0,TRUE,FALSE,FALSE,n
006647,3.72,2,TRUE,TRUE,TRUE,y
006648,3.8,4,FALSE,TRUE,FALSE,y
006649,3.47,1,FALSE,FALSE,FALSE,n
006650,3.94,3,FALSE,FALSE,TRUE,y
006651,3.75,2,FALSE,TRUE,TRUE,y
006652,3.32,1,FALSE,FALSE,TRUE,n
006653,3.56,1,FALSE,FALSE,FALSE,n
006654,3.52,1,TRUE,FALSE,FALSE,n
006655,3.67,1,FALSE,TRUE,TRUE,y
006656,3.87,5,TRUE,TRUE,TRUE,y
006657,3.51,1,TRUE,FALSE,FALSE,n
006658,3.97,4,FALSE,TRUE,FALSE,y
006659,3.55,1,TRUE,FALSE,FALSE,n
006660,3.76,3,TRUE,TRUE,FALSE,y
006661,3.54,0,FALSE,FALSE,FALSE,n
006662,3.35,1,TRUE,FALSE,FALSE,n
006663,3.43,1,FALSE,TRUE,TRUE,n
006664,3.44,0,TRUE,FALSE,FALSE,n
006665,3.63,0,TRUE,FALSE,TRUE,n
006666,3.39,0,FALSE,FALSE,TRUE,n
006667,3.69,1,FALSE,TRUE,TRUE,y
006668,3.83,5,FALSE,TRUE,TRUE,y
006669,3.53,1,FALSE,FALSE,TRUE,n
006670,3.93,4,TRUE,TRUE,TRUE,y
006671,3.37,0,TRUE,FALSE,TRUE,n
006672,3.43,0,TRUE,FALSE,TRUE,n
006673,3.5,1,TRUE,FALSE,TRUE,n
006674,3.8,1,FALSE,TRUE,FALSE,y
006675,3.33,1,FALSE,FALSE,FALSE,n
006676,3.64,0,FALSE,FALSE,TRUE,n
006677,3.73,5,FALSE,TRUE,FALSE,y
006678,3.75,3,TRUE,TRUE,TRUE,y
006679,3.66,3,FALSE,TRUE,TRUE,y
006680,3.85,5,FALSE,TRUE,FALSE,y
006681,3.47,0,TRUE,FALSE,TRUE,n
006682,3.36,1,TRUE,FALSE,FALSE,n
006683,3.5,0,FALSE,FALSE,FALSE,n
006684,3.64,0,TRUE,TRUE,FALSE,n
006685,3.74,3,TRUE,TRUE,FALSE,y
006686,3.46,1,FALSE,FALSE,TRUE,n
006687,3.47,1,TRUE,TRUE,FALSE,n
006688,3.95,5,FALSE,TRUE,FALSE,y
006689,3.65,1,FALSE,FALSE,FALSE,n
006690,3.58,1,TRUE,TRUE,TRUE,n
006691,3.63,0,FALSE,FALSE,TRUE,n
006692,3.46,0,TRUE,FALSE,TRUE,n
006693,3.41,1,TRUE,TRUE,FALSE,n
006694,3.36,1,TRUE,TRUE,TRUE,n
006695,3.57,0,FALSE,FALSE,FALSE,n
006696,3.34,0,TRUE,FALSE,FALSE,n
006697,3.62,0,FALSE,TRUE,TRUE,n
006698,3.92,1,FALSE,TRUE,FALSE,y
006699,3.94,3,TRUE,TRUE,FALSE,y
006700,3.39,1,TRUE,TRUE,TRUE,n
006701,3.72,3,TRUE,TRUE,TRUE,y
006702,3.56,0,FALSE,FALSE,TRUE,n
006703,3.91,3,TRUE,TRUE,TRUE,y
006704,3.89,2,TRUE,TRUE,FALSE,y
006705,3.73,5,FALSE,TRUE,TRUE,y
006706,3.88,3,FALSE,TRUE,FALSE,y
006707,3.95,5,FALSE,TRUE,TRUE,y
006708,3.92,1,TRUE,TRUE,FALSE,y
006709,3.31,0,TRUE,FALSE,FALSE,n
006710,3.3,1,FALSE,TRUE,FALSE,n
006711,3.47,1,TRUE,FALSE,FALSE,n
006712,3.38,0,FALSE,FALSE,FALSE,n
006713,3.53,0,TRUE,FALSE,TRUE,n
006714,3.55,1,TRUE,FALSE,TRUE,n
006715,3.93,5,TRUE,TRUE,FALSE,y
006716,3.41,1,FALSE,FALSE,TRUE,n
006717,3.45,1,TRUE,FALSE,TRUE,n
006718,3.64,0,FALSE,FALSE,TRUE,n
006719,3.58,0,FALSE,FALSE,FALSE,n
006720,3.64,0,TRUE,FALSE,FALSE,n
006721,3.42,0,FALSE,TRUE,TRUE,n
006722,3.53,1,TRUE,FALSE,TRUE,n
006723,3.97,1,FALSE,TRUE,FALSE,y
006724,3.55,0,TRUE,FALSE,TRUE,n
006725,3.47,0,TRUE,FALSE,TRUE,n
006726,3.3,0,TRUE,FALSE,TRUE,n
006727,3.44,1,TRUE,TRUE,TRUE,n
006728,3.35,0,FALSE,FALSE,TRUE,n
006729,3.93,2,TRUE,TRUE,TRUE,y
006730,3.4,0,TRUE,FALSE,FALSE,n
006731,3.38,1,TRUE,FALSE,TRUE,n
006732,3.9,4,TRUE,TRUE,FALSE,y
006733,3.47,0,TRUE,FALSE,FALSE,n
006734,3.69,5,TRUE,TRUE,TRUE,y
006735,3.42,0,FALSE,FALSE,FALSE,n
006736,3.48,1,FALSE,FALSE,TRUE,n
006737,3.93,5,TRUE,TRUE,TRUE,y
006738,3.72,4,TRUE,TRUE,FALSE,y
006739,3.57,0,FALSE,TRUE,TRUE,n
006740,3.68,2,FALSE,TRUE,FALSE,y
006741,3.58,0,TRUE,FALSE,TRUE,n
006742,3.79,5,TRUE,TRUE,FALSE,y
006743,3.32,1,FALSE,TRUE,FALSE,n
006744,3.42,1,TRUE,FALSE,TRUE,n
006745,3.77,2,FALSE,TRUE,TRUE,y
006746,3.82,3,FALSE,TRUE,TRUE,y
006747,3.43,0,TRUE,FALSE,FALSE,n
006748,3.35,1,TRUE,FALSE,FALSE,n
006749,3.38,0,TRUE,TRUE,FALSE,n
006750,3.75,2,FALSE,TRUE,TRUE,y
006751,3.86,1,TRUE,TRUE,TRUE,y
006752,3.64,0,FALSE,FALSE,TRUE,n
006753,3.47,0,FALSE,FALSE,FALSE,n
006754,3.58,1,TRUE,FALSE,TRUE,n
006755,3.57,0,FALSE,FALSE,TRUE,n
006756,3.55,0,FALSE,FALSE,TRUE,n
006757,3.36,0,TRUE,FALSE,FALSE,n
006758,3.72,5,FALSE,TRUE,FALSE,y
006759,3.77,5,FALSE,TRUE,FALSE,y
006760,3.9,5,FALSE,TRUE,TRUE,y
006761,3.95,5,TRUE,TRUE,TRUE,y
006762,3.31,0,TRUE,FALSE,FALSE,n
006763,3.49,1,TRUE,FALSE,TRUE,n
006764,3.37,1,TRUE,TRUE,TRUE,n
006765,3.5,0,TRUE,FALSE,FALSE,n
006766,3.35,1,FALSE,FALSE,TRUE,n
006767,3.35,1,FALSE,FALSE,FALSE,n
006768,3.75,2,TRUE,TRUE,FALSE,y
006769,3.6,1,FALSE,TRUE,TRUE,n
006770,3.77,5,TRUE,TRUE,TRUE,y
006771,3.37,0,FALSE,FALSE,FALSE,n
006772,3.5,0,FALSE,FALSE,TRUE,n
006773,3.38,0,TRUE,FALSE,FALSE,n
006774,3.56,1,TRUE,FALSE,TRUE,n
006775,3.45,1,TRUE,TRUE,FALSE,n
006776,3.56,1,TRUE,FALSE,TRUE,n
006777,3.53,0,FALSE,FALSE,TRUE,n
006778,3.72,1,FALSE,FALSE,FALSE,y
006779,3.59,0,FALSE,TRUE,FALSE,n
006780,3.51,0,TRUE,FALSE,TRUE,n
006781,3.87,3,FALSE,FALSE,FALSE,y
006782,3.64,0,FALSE,FALSE,TRUE,n
006783,3.48,1,TRUE,TRUE,FALSE,n
006784,3.98,1,TRUE,TRUE,FALSE,y
006785,3.48,0,FALSE,FALSE,FALSE,n
006786,3.84,5,FALSE,TRUE,FALSE,y
006787,3.88,3,FALSE,TRUE,TRUE,y
006788,3.83,2,TRUE,TRUE,TRUE,y
006789,3.48,1,TRUE,FALSE,FALSE,n
006790,3.73,1,TRUE,TRUE,FALSE,y
006791,3.64,0,TRUE,FALSE,TRUE,n
006792,3.8,2,FALSE,TRUE,FALSE,y
006793,3.53,1,TRUE,FALSE,FALSE,n
006794,3.66,3,FALSE,TRUE,FALSE,y
006795,3.36,1,FALSE,TRUE,TRUE,n
006796,3.91,4,FALSE,TRUE,TRUE,y
006797,3.56,1,TRUE,FALSE,FALSE,n
006798,3.94,2,FALSE,FALSE,FALSE,y
006799,3.43,1,FALSE,FALSE,TRUE,n
006800,3.77,2,TRUE,TRUE,FALSE,y
006801,3.49,0,TRUE,FALSE,FALSE,n
006802,3.46,1,TRUE,FALSE,FALSE,n
006803,3.56,1,TRUE,FALSE,TRUE,n
006804,3.83,4,FALSE,TRUE,FALSE,y
006805,3.99,2,TRUE,TRUE,FALSE,y
006806,3.6,0,TRUE,FALSE,FALSE,n
006807,3.46,0,TRUE,FALSE,FALSE,n
006808,3.68,2,TRUE,TRUE,FALSE,y
006809,3.67,3,FALSE,TRUE,FALSE,y
006810,3.79,1,TRUE,TRUE,FALSE,y
006811,3.59,0,TRUE,TRUE,TRUE,n
006812,3.53,0,TRUE,FALSE,FALSE,n
006813,3.57,0,TRUE,TRUE,TRUE,n
006814,3.48,1,FALSE,FALSE,FALSE,n
006815,3.82,4,TRUE,TRUE,TRUE,y
006816,3.9,2,TRUE,FALSE,FALSE,y
006817,3.34,0,TRUE,TRUE,TRUE,n
006818,3.35,1,TRUE,FALSE,TRUE,n
006819,3.95,4,FALSE,TRUE,FALSE,y
006820,3.99,1,FALSE,TRUE,FALSE,y
006821,3.56,1,TRUE,FALSE,FALSE,n
006822,3.57,1,FALSE,FALSE,FALSE,n
006823,3.45,1,TRUE,FALSE,TRUE,n
006824,3.41,1,FALSE,TRUE,FALSE,n
006825,3.68,2,TRUE,TRUE,FALSE,y
006826,3.96,1,TRUE,TRUE,TRUE,y
006827,3.76,4,FALSE,TRUE,TRUE,y
006828,3.51,1,TRUE,FALSE,TRUE,n
006829,3.33,0,FALSE,FALSE,FALSE,n
006830,3.6,0,FALSE,TRUE,FALSE,n
006831,3.33,0,FALSE,FALSE,TRUE,n
006832,3.77,4,FALSE,TRUE,TRUE,y
006833,3.6,1,FALSE,TRUE,TRUE,n
006834,3.64,0,TRUE,FALSE,FALSE,n
006835,3.89,4,TRUE,TRUE,FALSE,y
006836,3.51,0,TRUE,FALSE,FALSE,n
006837,3.53,1,TRUE,FALSE,TRUE,n
006838,3.55,0,TRUE,FALSE,FALSE,n
006839,3.54,0,FALSE,TRUE,FALSE,n
006840,3.61,1,TRUE,FALSE,FALSE,n
006841,3.46,1,TRUE,FALSE,FALSE,n
006842,3.91,4,TRUE,TRUE,FALSE,y
006843,3.5,0,TRUE,FALSE,FALSE,n
006844,3.44,0,FALSE,FALSE,TRUE,n
006845,3.36,1,FALSE,FALSE,TRUE,n
006846,3.47,0,TRUE,TRUE,TRUE,n
006847,3.86,1,FALSE,TRUE,TRUE,y
006848,3.95,1,TRUE,FALSE,TRUE,y
006849,3.33,1,TRUE,FALSE,FALSE,n
006850,3.39,0,FALSE,FALSE,TRUE,n
006851,3.51,0,FALSE,TRUE,FALSE,n
006852,3.61,0,FALSE,FALSE,TRUE,n
006853,3.6,0,TRUE,FALSE,TRUE,n
006854,3.38,0,FALSE,FALSE,TRUE,n
006855,3.36,1,TRUE,FALSE,TRUE,n
006856,3.54,1,TRUE,FALSE,TRUE,n
006857,3.37,0,TRUE,FALSE,TRUE,n
006858,3.41,0,FALSE,FALSE,TRUE,n
006859,3.52,1,TRUE,FALSE,TRUE,n
006860,3.49,1,FALSE,TRUE,TRUE,n
006861,3.62,1,FALSE,FALSE,TRUE,n
006862,3.7,2,TRUE,TRUE,TRUE,y
006863,3.62,1,FALSE,FALSE,TRUE,n
006864,3.94,4,TRUE,TRUE,FALSE,y
006865,3.54,1,TRUE,FALSE,FALSE,n
006866,3.63,0,TRUE,FALSE,FALSE,n
006867,3.82,2,TRUE,TRUE,FALSE,y
006868,3.37,0,TRUE,TRUE,FALSE,n
006869,3.43,0,FALSE,FALSE,FALSE,n
006870,3.48,0,FALSE,TRUE,FALSE,n
006871,3.67,1,TRUE,TRUE,FALSE,y
006872,3.64,0,FALSE,TRUE,TRUE,n
006873,3.37,1,FALSE,FALSE,FALSE,n
006874,3.7,5,TRUE,TRUE,TRUE,y
006875,3.4,0,TRUE,FALSE,FALSE,n
006876,3.49,1,TRUE,FALSE,TRUE,n
006877,3.37,1,FALSE,TRUE,TRUE,n
006878,3.32,0,TRUE,TRUE,TRUE,n
006879,3.99,2,TRUE,TRUE,TRUE,y
006880,3.97,2,TRUE,TRUE,TRUE,y
006881,3.99,4,FALSE,TRUE,FALSE,y
006882,3.95,1,FALSE,TRUE,FALSE,y
006883,3.66,2,FALSE,TRUE,TRUE,y
006884,3.64,0,TRUE,FALSE,TRUE,n
006885,3.52,0,TRUE,FALSE,FALSE,n
006886,3.55,1,TRUE,FALSE,TRUE,n
006887,3.38,1,FALSE,TRUE,TRUE,n
006888,3.9,4,TRUE,TRUE,FALSE,y
006889,3.43,0,TRUE,TRUE,TRUE,n
006890,3.92,2,FALSE,TRUE,FALSE,y
006891,3.79,3,TRUE,TRUE,TRUE,y
006892,3.61,0,TRUE,FALSE,TRUE,n
006893,3.64,0,TRUE,FALSE,FALSE,n
006894,3.98,4,TRUE,TRUE,TRUE,y
006895,3.73,1,TRUE,TRUE,FALSE,y
